c_custkey,c_nationkey,c_mktsegment,n_name,n_regionkey,o_orderpriority,o_orderstatus
custkey_18014,nationkey_7,FURNITURE,GERMANY,regionkey_3,2-HIGH,F
custkey_18014,nationkey_7,FURNITURE,GERMANY,regionkey_3,5-LOW,F
custkey_18014,nationkey_7,FURNITURE,GERMANY,regionkey_3,3-MEDIUM,F
custkey_18014,nationkey_7,FURNITURE,GERMANY,regionkey_3,5-LOW,F
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,F
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,O
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,O
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,O
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,F
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,O
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,F
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,O
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,F
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,O
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,O
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,O
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,O
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,F
custkey_116185,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,3-MEDIUM,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,5-LOW,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,1-URGENT,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,5-LOW,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,1-URGENT,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,4-NOTSPECIFIED,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,3-MEDIUM,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,4-NOTSPECIFIED,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,4-NOTSPECIFIED,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,4-NOTSPECIFIED,F
custkey_101318,nationkey_2,MACHINERY,BRAZIL,regionkey_1,4-NOTSPECIFIED,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,1-URGENT,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,2-HIGH,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,5-LOW,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,3-MEDIUM,F
custkey_68678,nationkey_18,BUILDING,CHINA,regionkey_2,4-NOTSPECIFIED,F
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,3-MEDIUM,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,5-LOW,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,2-HIGH,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,5-LOW,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,3-MEDIUM,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,1-URGENT,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,3-MEDIUM,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,2-HIGH,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,5-LOW,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,2-HIGH,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,2-HIGH,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,2-HIGH,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,2-HIGH,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,5-LOW,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,5-LOW,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,3-MEDIUM,O
custkey_47309,nationkey_1,MACHINERY,ARGENTINA,regionkey_1,1-URGENT,O
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,4-NOTSPECIFIED,F
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,1-URGENT,F
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,4-NOTSPECIFIED,F
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,2-HIGH,F
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,2-HIGH,F
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,1-URGENT,O
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,2-HIGH,F
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,5-LOW,F
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,1-URGENT,O
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,1-URGENT,F
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,1-URGENT,F
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,5-LOW,P
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,4-NOTSPECIFIED,O
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,1-URGENT,F
custkey_7412,nationkey_15,MACHINERY,MOROCCO,regionkey_0,1-URGENT,F
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,2-HIGH,O
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,5-LOW,F
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,2-HIGH,F
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,3-MEDIUM,F
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,1-URGENT,P
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,3-MEDIUM,P
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,1-URGENT,P
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,5-LOW,F
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,1-URGENT,O
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,4-NOTSPECIFIED,P
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,1-URGENT,F
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,3-MEDIUM,F
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,5-LOW,F
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,5-LOW,F
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,3-MEDIUM,F
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_95947,nationkey_13,FURNITURE,JORDAN,regionkey_4,2-HIGH,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,1-URGENT,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,2-HIGH,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,5-LOW,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,1-URGENT,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,5-LOW,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,1-URGENT,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,4-NOTSPECIFIED,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,1-URGENT,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,5-LOW,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,2-HIGH,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,2-HIGH,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,1-URGENT,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,1-URGENT,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,2-HIGH,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,1-URGENT,F
custkey_26483,nationkey_1,BUILDING,ARGENTINA,regionkey_1,3-MEDIUM,F
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,4-NOTSPECIFIED,O
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,1-URGENT,F
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,4-NOTSPECIFIED,O
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,5-LOW,P
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,3-MEDIUM,O
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,5-LOW,O
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,4-NOTSPECIFIED,O
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,3-MEDIUM,O
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,3-MEDIUM,P
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,2-HIGH,F
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,1-URGENT,P
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,1-URGENT,O
custkey_14455,nationkey_2,MACHINERY,BRAZIL,regionkey_1,4-NOTSPECIFIED,O
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,O
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,O
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,O
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,3-MEDIUM,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,2-HIGH,O
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,2-HIGH,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,1-URGENT,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,5-LOW,F
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,4-NOTSPECIFIED,O
custkey_53095,nationkey_5,HOUSEHOLD,ETHIOPIA,regionkey_0,2-HIGH,O
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,5-LOW,O
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,2-HIGH,O
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,1-URGENT,P
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,1-URGENT,O
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,2-HIGH,O
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,2-HIGH,O
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,4-NOTSPECIFIED,O
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,3-MEDIUM,O
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,3-MEDIUM,F
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,1-URGENT,F
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,1-URGENT,O
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,2-HIGH,O
custkey_102508,nationkey_17,HOUSEHOLD,PERU,regionkey_1,1-URGENT,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,3-MEDIUM,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,5-LOW,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,3-MEDIUM,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,3-MEDIUM,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,3-MEDIUM,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,2-HIGH,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,5-LOW,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,2-HIGH,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,4-NOTSPECIFIED,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,5-LOW,O
custkey_40472,nationkey_19,MACHINERY,ROMANIA,regionkey_3,5-LOW,O
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,O
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,1-URGENT,O
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,1-URGENT,O
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,5-LOW,F
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,4-NOTSPECIFIED,F
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,O
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,3-MEDIUM,O
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,5-LOW,F
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,F
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,3-MEDIUM,O
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,3-MEDIUM,O
custkey_147712,nationkey_13,BUILDING,JORDAN,regionkey_4,2-HIGH,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,2-HIGH,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,3-MEDIUM,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,4-NOTSPECIFIED,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,5-LOW,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,3-MEDIUM,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,1-URGENT,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,2-HIGH,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,3-MEDIUM,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,5-LOW,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,1-URGENT,F
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,2-HIGH,F
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,3-MEDIUM,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,2-HIGH,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,5-LOW,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,2-HIGH,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,1-URGENT,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,2-HIGH,O
custkey_23918,nationkey_14,MACHINERY,KENYA,regionkey_0,1-URGENT,O
custkey_98975,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,4-NOTSPECIFIED,O
custkey_98975,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,O
custkey_98975,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,4-NOTSPECIFIED,O
custkey_98975,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,5-LOW,O
custkey_98975,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,3-MEDIUM,O
custkey_98975,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,5-LOW,O
custkey_98975,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,O
custkey_98975,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,4-NOTSPECIFIED,O
custkey_98975,nationkey_4,AUTOMOBILE,EGYPT,regionkey_0,1-URGENT,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,2-HIGH,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,2-HIGH,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,4-NOTSPECIFIED,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,2-HIGH,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,4-NOTSPECIFIED,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,3-MEDIUM,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,1-URGENT,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,5-LOW,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,4-NOTSPECIFIED,O
custkey_62098,nationkey_12,AUTOMOBILE,JAPAN,regionkey_2,2-HIGH,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,3-MEDIUM,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,2-HIGH,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,3-MEDIUM,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,3-MEDIUM,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,1-URGENT,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,5-LOW,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,3-MEDIUM,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,1-URGENT,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,5-LOW,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,5-LOW,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,1-URGENT,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,2-HIGH,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,3-MEDIUM,O
custkey_141610,nationkey_4,BUILDING,EGYPT,regionkey_0,3-MEDIUM,O
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,1-URGENT,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,2-HIGH,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,3-MEDIUM,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,1-URGENT,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,5-LOW,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,2-HIGH,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,2-HIGH,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,1-URGENT,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,2-HIGH,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,5-LOW,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,1-URGENT,F
custkey_17254,nationkey_10,MACHINERY,IRAN,regionkey_4,1-URGENT,F
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,2-HIGH,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,3-MEDIUM,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,1-URGENT,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,2-HIGH,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,5-LOW,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,2-HIGH,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,2-HIGH,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,3-MEDIUM,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,3-MEDIUM,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,2-HIGH,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,5-LOW,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,5-LOW,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,2-HIGH,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,3-MEDIUM,O
custkey_22213,nationkey_0,AUTOMOBILE,ALGERIA,regionkey_0,5-LOW,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,3-MEDIUM,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,2-HIGH,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,5-LOW,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,3-MEDIUM,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,5-LOW,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,5-LOW,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,1-URGENT,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,3-MEDIUM,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,3-MEDIUM,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,3-MEDIUM,O
custkey_90604,nationkey_13,HOUSEHOLD,JORDAN,regionkey_4,4-NOTSPECIFIED,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,3-MEDIUM,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,4-NOTSPECIFIED,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,4-NOTSPECIFIED,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,5-LOW,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,3-MEDIUM,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,5-LOW,F
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,3-MEDIUM,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,2-HIGH,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,3-MEDIUM,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,5-LOW,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,4-NOTSPECIFIED,O
custkey_110123,nationkey_14,FURNITURE,KENYA,regionkey_0,4-NOTSPECIFIED,O
