c_acctbal,o_totalprice
7657.52,130679.61
7657.52,207247.89
7657.52,295146.34
7657.52,136056.91
7657.52,272582.55
7657.52,148644.05
7657.52,144341.06
7657.52,49030.36
7657.52,37117.49
7657.52,313241.57
7657.52,113198.32
7657.52,179609.01
7657.52,13600.84
7657.52,209580.46
7657.52,93302.73
7657.52,248453.56
7657.52,27381.87
7657.52,77712.12
-266.8,214380.79
-266.8,177406.64
-266.8,258093.67
-266.8,95250.75
-266.8,37912.04
-266.8,133369.04
-266.8,125887.23
-266.8,16065.55
-266.8,144001.24
-266.8,168149.54
-266.8,216916.38
-266.8,58059.23
-266.8,176896.05
-266.8,172728.1
-40.46,39198.21
-40.46,207621.02
-40.46,34347.69
-40.46,61385.73
-40.46,67742.63
-40.46,238013.16
-40.46,263150.04
-40.46,226277.9
-40.46,56921.47
-40.46,284566.33
-40.46,276513.43
-40.46,64583.99
-40.46,245823.32
-40.46,12614.55
-40.46,135209.19
-40.46,263601.87
4228.04,191284.28
4228.04,229840.16
4228.04,180286.68
4228.04,316632.76
4228.04,146477.63
4228.04,31165.35
4228.04,160440.48
4228.04,3450.21
4228.04,147043.21
4228.04,134846.59
4228.04,121641.0
4228.04,145383.93
4228.04,244248.04
860.06,244301.45
860.06,58328.41
860.06,152147.64
860.06,88475.39
860.06,50079.26
860.06,158647.39
860.06,76193.13
860.06,67240.22
860.06,208706.7
860.06,131074.48
860.06,100213.72
860.06,76494.24
860.06,138261.3
860.06,343475.79
860.06,349099.79
9330.49,134102.86
9330.49,278199.92
9330.49,185984.09
9330.49,320610.66
9330.49,235147.66
9330.49,83157.45
1649.72,48233.67
1649.72,174391.42
1649.72,92302.74
1649.72,378136.48
1649.72,168394.31
1649.72,189210.41
1649.72,223504.82
1649.72,350905.72
-201.17,102499.73
-201.17,49922.95
-201.17,302025.06
-201.17,41375.86
-201.17,49739.02
-201.17,46941.91
-201.17,206152.37
-201.17,92038.24
-201.17,105303.39
-201.17,196371.62
-201.17,153123.03
-201.17,100071.96
-201.17,61925.86
-201.17,202906.8
3220.17,322564.61
3220.17,122115.4
3220.17,192610.17
3220.17,107419.93
3220.17,118198.86
3220.17,171801.0
3220.17,96930.84
3220.17,134486.03
3220.17,147061.86
3220.17,254519.61
3220.17,163640.75
3220.17,10525.82
2378.05,115988.38
2378.05,72857.38
2378.05,131246.15
2378.05,180920.78
2378.05,34991.03
2378.05,53526.44
2378.05,26071.44
2378.05,137060.41
2378.05,36682.7
2378.05,36842.26
2378.05,164227.41
2378.05,218356.52
2378.05,117193.67
2378.05,35334.52
2378.05,163549.59
2378.05,180559.07
2378.05,263239.49
2378.05,129048.46
2378.05,229170.71
2378.05,196095.8
6766.32,212349.01
6766.32,89238.49
6766.32,93940.91
6766.32,228038.36
6766.32,118420.69
6766.32,36227.0
6766.32,210790.5
6766.32,62699.37
6766.32,174916.55
6766.32,153377.68
6766.32,15330.27
6766.32,52743.0
6766.32,38420.26
6766.32,264387.06
6766.32,65458.58
6766.32,68040.53
6766.32,321399.47
6858.36,7390.43
6858.36,194893.1
6858.36,270331.73
6858.36,49562.46
6858.36,21004.1
6858.36,323188.52
6858.36,93365.86
6858.36,111145.8
6858.36,51690.51
6858.36,171186.07
6858.36,84601.99
6858.36,19772.95
2703.28,245395.82
2703.28,219178.28
2703.28,230253.34
2703.28,270321.09
2703.28,225023.68
2703.28,34563.68
2703.28,223665.41
2703.28,222256.31
2703.28,54492.8
2703.28,100580.51
2703.28,211122.75
2703.28,230883.11
2703.28,15185.42
2703.28,215124.31
2703.28,309362.31
2703.28,134420.58
2703.28,56060.95
2703.28,58887.83
9763.63,144106.86
9763.63,130914.17
9763.63,279377.03
9763.63,329600.62
9763.63,352615.78
9763.63,164682.49
9763.63,39012.21
9763.63,250457.54
9763.63,137425.49
9763.63,370827.09
9763.63,212677.97
9763.63,194965.27
9763.63,37425.0
9763.63,1467.29
9763.63,260090.03
9763.63,153983.31
9763.63,264379.74
9763.63,203265.56
9763.63,230056.61
9763.63,237585.99
5172.39,197628.51
5172.39,190908.38
5172.39,43356.88
5172.39,83800.97
5172.39,162970.4
5172.39,18295.5
5172.39,99455.39
5172.39,166715.66
5172.39,21786.37
5172.39,105942.39
6021.97,122183.98
6021.97,179715.63
6021.97,30429.05
6021.97,131094.32
6021.97,210266.29
6021.97,79287.14
6021.97,116980.63
6021.97,212099.28
6021.97,34974.22
6021.97,191371.41
6021.97,346084.31
6021.97,76231.49
6021.97,279913.88
6021.97,109669.64
6021.97,72720.54
1978.35,315873.15
1978.35,165714.46
1978.35,200865.91
1978.35,201239.23
1978.35,41065.77
1978.35,120093.67
1978.35,342347.43
1978.35,233470.09
1978.35,50287.38
1978.35,269655.01
1978.35,17239.05
1978.35,38606.92
1978.35,177111.32
1978.35,160928.13
-619.61,462911.35
-619.61,60563.68
-619.61,74262.52
-619.61,31605.18
-619.61,66237.91
-619.61,52142.32
-619.61,14962.05
-619.61,84176.53
-619.61,165910.0
-619.61,3190.9
-619.61,132234.86
-619.61,15341.44
-619.61,185275.88
-619.61,114864.95
-619.61,200598.34
-619.61,214138.45
-619.61,113158.53
-619.61,203104.41
-619.61,150633.15
-619.61,64112.06
5643.33,145562.42
5643.33,87834.06
5643.33,23573.13
5643.33,31874.13
5643.33,271447.14
5643.33,287752.69
5643.33,147151.77
5643.33,151725.04
5643.33,73069.27
3675.28,257488.46
3675.28,242312.45
3675.28,238993.31
3675.28,248583.7
3675.28,114317.93
3675.28,47685.28
3675.28,123384.21
3675.28,144670.66
3675.28,112774.44
3675.28,200490.9
3675.28,188560.64
3675.28,217931.18
182.25,153301.04
182.25,63730.96
182.25,193046.99
182.25,162771.13
182.25,26243.17
182.25,155491.02
182.25,131428.57
182.25,189881.22
182.25,82467.7
182.25,315721.46
182.25,207448.94
182.25,253528.9
182.25,163526.79
182.25,300215.96
182.25,60579.52
182.25,99737.24
1794.6,250594.41
1794.6,123160.53
1794.6,118096.63
1794.6,282383.43
1794.6,275572.66
1794.6,49672.56
1794.6,103352.22
1794.6,124198.4
1794.6,124884.64
1794.6,36902.34
1794.6,276344.15
2422.48,58977.5
2422.48,138624.21
2422.48,73252.04
2422.48,325158.37
2422.48,148138.77
2422.48,238623.78
2422.48,172063.36
2422.48,59313.08
2422.48,183211.43
2422.48,275440.63
2422.48,87817.95
2422.48,42987.98
2422.48,243866.62
5469.56,138247.56
5469.56,301782.08
5469.56,87035.25
5469.56,142814.71
5469.56,41758.86
5469.56,85407.59
5469.56,42729.94
5469.56,244710.34
5469.56,116427.71
5469.56,244931.31
5469.56,211586.97
5469.56,88524.5
5469.56,95789.53
5469.56,147893.2
5469.56,88957.13
5469.56,112464.58
5469.56,189655.29
2771.11,161623.99
2771.11,369032.4
2771.11,169128.45
2771.11,68103.74
2771.11,205455.72
2771.11,78773.06
2771.11,62273.41
2771.11,125999.32
2771.11,302611.87
2771.11,126744.1
2771.11,92768.68
2771.11,115571.02
2771.11,82814.61
2771.11,82775.15
2771.11,70765.56
7930.23,253433.69
7930.23,140220.87
7930.23,93422.17
7930.23,317538.2
7930.23,112535.65
7930.23,87978.8
7930.23,75644.78
7930.23,124995.94
7930.23,314530.61
7930.23,161823.07
7930.23,2517.06
7930.23,153729.34
7930.23,39305.89
7930.23,313199.26
7930.23,112374.0
7930.23,233248.34
7930.23,111011.78
4224.33,272830.17
4224.33,6330.84
4224.33,86432.76
4224.33,97700.49
4224.33,138640.68
4224.33,212974.54
4224.33,221614.85
4224.33,213067.32
4224.33,110238.8
4224.33,134196.15
4224.33,129646.19
4224.33,247779.98
4224.33,45495.01
4224.33,1617.71
4224.33,169464.56
4224.33,16936.53
4224.33,200141.16
4224.33,361198.68
4224.33,248254.29
4224.33,91253.1
4224.33,291258.78
4224.33,125056.96
3923.01,35441.17
3923.01,71240.84
3923.01,80072.01
3923.01,83166.26
3923.01,134374.39
3923.01,203766.09
3923.01,175294.07
3923.01,83234.78
3923.01,13975.14
3923.01,167713.02
3923.01,194483.78
3923.01,284808.78
3923.01,152059.19
7506.24,91397.13
7506.24,189640.84
7506.24,173232.15
7506.24,193656.91
7506.24,61927.14
7506.24,203281.87
7506.24,90611.48
7506.24,64548.15
7506.24,291286.3
7506.24,182977.71
7506.24,113891.03
7506.24,59308.79
7506.24,197992.37
7506.24,30715.81
7506.24,215597.54
7506.24,147167.75
7506.24,192070.75
7506.24,169941.56
7506.24,203430.15
5613.42,279048.26
5613.42,120235.21
5613.42,216935.95
5613.42,107008.1
5613.42,108899.3
5613.42,301978.28
5613.42,159937.96
5613.42,300681.6
5613.42,30190.62
5613.42,102007.22
5613.42,312368.39
5613.42,264360.14
5613.42,41234.38
6932.99,91778.99
6932.99,80497.62
6932.99,146703.25
6932.99,190177.11
6932.99,66530.08
6932.99,197190.19
6932.99,166975.8
6932.99,101143.16
6932.99,156342.87
6932.99,45782.06
6932.99,65587.24
6932.99,265103.96
6932.99,203782.09
6932.99,105680.79
7032.8,222708.0
7032.8,87406.3
7032.8,140338.62
7032.8,233549.66
7032.8,282407.43
7032.8,189389.03
7032.8,183016.52
7032.8,24564.83
7032.8,43139.15
7032.8,211845.67
7032.8,51367.93
7032.8,76100.89
7032.8,121402.88
7845.4,147277.56
7845.4,64522.98
7845.4,97909.55
7845.4,176896.85
7845.4,57696.85
7845.4,359989.86
7845.4,115259.66
7845.4,119442.41
7845.4,30610.18
7845.4,189327.16
7845.4,41257.86
7845.4,286809.69
7845.4,2247.63
7845.4,36668.49
7845.4,260975.58
7845.4,207673.25
7845.4,10747.47
7845.4,207386.69
7510.98,126289.81
7510.98,120930.93
7510.98,152731.01
7510.98,263433.2
7510.98,6132.54
7510.98,192562.05
7510.98,12339.16
7510.98,329602.2
7510.98,60303.8
7912.19,257733.23
7912.19,230604.87
7912.19,44025.59
7912.19,167220.06
7912.19,93453.08
7912.19,121844.2
7912.19,236750.53
7912.19,96622.47
7912.19,99803.51
7912.19,34988.4
7912.19,140345.57
7912.19,153021.86
7912.19,115768.69
7912.19,77697.39
7912.19,266734.57
7912.19,324372.02
7912.19,188261.83
7912.19,332407.46
7912.19,117980.1
7912.19,85012.5
7912.19,312828.45
7912.19,114350.06
7912.19,55985.05
7912.19,153526.85
7912.19,73052.24
8924.86,259783.92
8924.86,147429.14
8924.86,65787.24
8924.86,74696.52
8924.86,70424.56
8924.86,192353.63
8924.86,134801.41
8924.86,78744.88
8924.86,87628.0
8924.86,210690.98
8924.86,205231.02
8924.86,293763.98
8924.86,269500.87
8924.86,37240.9
4615.4,207708.17
4615.4,63664.16
4615.4,114110.04
4615.4,228354.64
4615.4,159545.31
4615.4,141775.09
4615.4,163024.21
4615.4,154817.32
4615.4,101690.35
4615.4,142908.19
4615.4,5689.89
4615.4,207429.03
2054.58,156687.93
2054.58,323410.74
2054.58,150716.91
2054.58,86462.55
2054.58,226514.34
2054.58,195590.51
2054.58,28960.56
2054.58,165725.54
2054.58,88850.69
2054.58,278430.56
2054.58,215048.88
2054.58,127820.25
2054.58,153293.73
2054.58,176411.42
2054.58,101205.77
7819.05,107942.99
7819.05,170828.28
7819.05,48408.42
7819.05,43703.8
7819.05,390111.04
7819.05,117997.75
7819.05,177404.73
7819.05,76916.1
7819.05,168288.68
7819.05,57930.82
7819.05,54535.78
7819.05,87240.34
7819.05,310205.31
7819.05,67235.79
7819.05,120544.54
7819.05,104805.17
7819.05,111437.1
2815.29,188614.24
2815.29,107021.74
2815.29,273907.13
2815.29,115766.83
2815.29,66643.17
2815.29,131276.81
2815.29,172136.1
2815.29,236635.16
2815.29,32566.77
2815.29,274848.77
2815.29,157422.68
2815.29,55511.38
2815.29,88930.29
2815.29,173226.92
2815.29,56364.65
2815.29,7482.48
8956.13,36410.16
8956.13,59793.65
8956.13,204604.59
8956.13,200865.93
8956.13,274993.45
8956.13,185183.66
8956.13,88397.83
8956.13,184550.72
8956.13,151147.95
8956.13,102593.41
8956.13,80037.03
8956.13,240506.3
8956.13,195460.0
8956.13,211278.75
2819.36,142747.32
2819.36,184321.5
2819.36,245159.69
2819.36,241864.9
2819.36,394202.14
2819.36,74377.14
2819.36,22100.65
2819.36,137511.71
2819.36,293855.86
2819.36,60731.34
2819.36,129242.01
2819.36,244434.09
2819.36,413607.06
2819.36,166880.39
2819.36,148433.35
2819.36,348639.27
2819.36,119862.83
2819.36,133992.53
2819.36,121490.69
2819.36,270375.36
2819.36,289634.63
-519.31,190562.08
-519.31,374335.51
-519.31,234457.78
-519.31,133041.25
-519.31,223517.0
-519.31,80514.68
-519.31,98950.78
-519.31,267002.44
3741.97,180920.27
3741.97,268970.36
3741.97,111231.59
3741.97,71322.69
3741.97,221327.02
3741.97,252167.69
3741.97,105235.76
3741.97,170078.86
3741.97,222818.28
3741.97,153216.4
3741.97,384296.49
3741.97,197753.19
3741.97,53077.18
3741.97,25957.01
3741.97,67416.33
3741.97,219827.28
3741.97,182346.0
3741.97,53293.4
3741.97,44387.98
3741.97,179239.11
3741.97,171037.64
269.3,41055.11
269.3,91219.1
269.3,258805.74
269.3,61075.29
269.3,42158.29
269.3,123074.52
269.3,360947.59
269.3,273508.48
269.3,120915.73
269.3,228536.56
269.3,49028.27
269.3,36734.03
269.3,98706.3
269.3,32024.97
4804.35,90303.4
4804.35,116804.19
4804.35,94608.8
4804.35,222194.15
4804.35,78480.91
4804.35,139932.2
4804.35,67499.92
4804.35,45912.47
4804.35,265546.19
4804.35,60876.3
4804.35,229889.71
4804.35,261582.36
4804.35,19148.0
4804.35,99724.75
4804.35,143209.75
4804.35,256892.11
4804.35,255302.5
4804.35,51187.32
-596.87,190544.73
-596.87,305111.96
-596.87,76499.19
-596.87,261711.28
-596.87,91189.63
-596.87,206409.44
-596.87,93604.96
-596.87,347003.22
-596.87,34734.28
-596.87,118363.17
2183.64,70849.02
2183.64,299403.53
2183.64,84194.88
2183.64,299750.65
2183.64,284605.01
2183.64,67599.56
2183.64,98671.18
2183.64,255256.56
2183.64,139287.66
2183.64,144296.02
2183.64,1363.68
2183.64,134060.4
2183.64,59131.42
2183.64,70390.43
9796.63,293387.65
9796.63,59914.31
9796.63,106497.86
9796.63,73996.63
9796.63,195213.53
9796.63,41790.88
9796.63,104460.3
9796.63,79400.86
9796.63,147958.18
9796.63,64076.36
8493.47,264745.23
8493.47,279405.29
8493.47,141863.15
8493.47,194268.47
8493.47,291795.42
8493.47,261995.84
8493.47,74017.43
8493.47,41101.14
8493.47,143109.74
8493.47,73390.07
8493.47,48515.54
8493.47,104106.26
8493.47,291240.68
8493.47,333519.12
4676.88,196405.59
4676.88,64818.43
4676.88,205945.23
4676.88,87198.8
4676.88,125708.79
4676.88,29609.28
4676.88,14885.14
4676.88,124255.06
2894.5,75902.09
2894.5,147321.79
2894.5,294577.88
2894.5,146529.3
2894.5,24266.26
2894.5,83265.23
2894.5,186574.8
2894.5,200305.25
2894.5,44725.83
2894.5,307073.43
2894.5,42105.26
2894.5,141480.7
2894.5,83146.72
2894.5,147301.86
2894.5,367545.08
4525.38,54448.68
4525.38,70125.5
4525.38,109517.65
4525.38,140347.45
4525.38,33007.39
4525.38,302823.41
4525.38,53802.53
4525.38,95622.22
4525.38,203616.18
4525.38,73381.57
4525.38,115038.41
4525.38,129401.89
4525.38,87935.86
1178.07,69542.58
1178.07,157117.7
1178.07,243195.77
1178.07,169381.3
1178.07,90083.56
1178.07,145607.3
1178.07,100911.73
1178.07,48631.7
1178.07,76973.78
1178.07,55590.59
1178.07,88486.38
1178.07,252159.87
1178.07,200725.07
1178.07,305833.83
1178.07,107278.39
1178.07,140017.29
1178.07,107450.81
1178.07,216504.04
1178.07,177548.98
3622.03,263011.93
3622.03,154788.23
3622.03,224701.89
3622.03,62322.8
3622.03,78226.95
3622.03,250047.79
3622.03,79220.24
3622.03,5537.29
3622.03,76014.4
3622.03,362417.29
3622.03,168658.99
3622.03,170439.15
3622.03,121149.71
3622.03,198929.08
3622.03,69771.41
3622.03,83711.05
3622.03,136538.87
3622.03,19245.73
3622.03,368415.13
-529.8,165518.96
-529.8,93559.09
-529.8,77818.12
-529.8,181408.72
-529.8,148006.1
-529.8,193981.15
-529.8,247198.07
-529.8,86845.1
-529.8,190341.15
-529.8,72681.87
-529.8,250280.87
-529.8,64657.03
-529.8,128546.05
7554.05,184712.75
7554.05,327866.53
7554.05,143786.05
7554.05,283373.78
7554.05,118940.41
7554.05,239742.86
7554.05,72811.23
7554.05,37899.79
7554.05,40365.97
7554.05,183407.72
7554.05,123779.49
7554.05,47164.19
7554.05,245931.93
7554.05,182940.18
7554.05,191792.97
7554.05,329355.46
7554.05,320552.27
7554.05,243151.14
7554.05,41889.17
4820.39,238318.25
4820.39,258485.93
4820.39,149164.01
4820.39,208371.93
4820.39,105607.19
4820.39,64220.84
4820.39,161492.78
4820.39,258929.7
4820.39,24502.64
4820.39,216298.43
4820.39,256411.35
4820.39,158143.54
4820.39,118134.74
7041.45,161840.38
7041.45,146219.43
7041.45,83710.82
7041.45,131657.27
7041.45,33419.68
7041.45,138015.83
7041.45,50828.73
7041.45,48564.15
7041.45,43806.02
7041.45,157030.28
7041.45,236356.01
7041.45,252697.37
7041.45,85372.94
7041.45,53124.49
7041.45,106224.31
7041.45,78957.9
7041.45,147609.24
7041.45,51945.15
7041.45,297504.45
9540.15,212688.01
9540.15,317082.75
9540.15,281309.73
9540.15,106034.52
9540.15,79103.85
9540.15,89833.01
9540.15,275100.9
9540.15,154892.76
9540.15,33512.97
2676.93,188431.25
2676.93,49403.74
2676.93,274339.28
2676.93,90637.67
2676.93,65868.61
2676.93,137232.15
2676.93,216249.2
2676.93,60530.87
2676.93,112045.17
2676.93,169408.38
2676.93,66829.33
2676.93,193332.77
2676.93,137835.06
2676.93,81753.54
2676.93,135825.54
2676.93,67743.18
2676.93,151604.08
3401.13,56476.43
3401.13,17895.59
3401.13,240210.91
3401.13,200216.34
3401.13,158896.95
3401.13,21970.96
3401.13,45645.41
3401.13,183952.86
3401.13,3522.58
3401.13,45996.26
3401.13,260746.14
3401.13,156493.06
3401.13,99173.65
3401.13,140311.17
3401.13,258752.47
3401.13,153041.95
3401.13,197472.58
3874.97,11165.21
3874.97,270505.27
3874.97,117066.67
3874.97,192441.61
3874.97,104585.8
3874.97,81497.05
3874.97,109618.82
3874.97,117610.68
3874.97,102131.75
3874.97,152136.16
3874.97,190934.25
3874.97,94250.19
3874.97,19380.42
3874.97,168740.28
3874.97,111713.53
3874.97,154273.03
3874.97,129886.8
3874.97,233249.43
3874.97,218552.43
3874.97,171459.13
-105.07,229759.73
-105.07,117368.18
-105.07,236289.06
-105.07,257746.92
-105.07,133181.45
-105.07,153940.1
-105.07,180294.02
-105.07,76927.52
-105.07,125784.46
-105.07,123725.7
-105.07,165415.64
-105.07,80722.0
-105.07,276344.38
-105.07,297900.56
7184.45,226049.76
7184.45,39891.54
7184.45,222749.56
7184.45,43392.18
7184.45,45518.92
7184.45,267946.43
7184.45,167581.06
7184.45,250516.43
7184.45,111823.8
7184.45,66639.28
7184.45,113570.46
7184.45,142271.89
7184.45,56339.99
7184.45,205600.89
7184.45,322416.31
1200.67,14287.51
1200.67,74189.21
1200.67,194248.96
1200.67,40920.16
1200.67,39724.62
1200.67,254413.05
1200.67,103854.29
1200.67,236637.72
1200.67,71393.68
1200.67,116170.69
1200.67,116614.08
1200.67,104699.79
1200.67,141162.92
1200.67,27553.77
1200.67,150863.53
1200.67,133045.01
1200.67,158497.7
1200.67,286325.11
314.82,179439.44
314.82,21802.71
314.82,183564.17
314.82,296673.3
314.82,167120.9
314.82,42552.8
314.82,101168.54
314.82,153243.43
314.82,179015.83
314.82,11392.96
314.82,32374.82
314.82,57925.79
314.82,155795.82
314.82,68552.67
314.82,147792.17
314.82,182787.97
314.82,188086.42
314.82,216090.83
3146.59,330478.8
3146.59,143492.41
3146.59,229065.41
3146.59,32524.87
3146.59,377776.93
3146.59,240874.18
3146.59,89161.69
3146.59,156540.99
3146.59,58973.27
3146.59,118313.89
3146.59,133054.29
3146.59,42425.35
3146.59,85103.1
3146.59,47372.93
3740.0,288300.5
3740.0,133276.5
3740.0,115305.36
3740.0,109118.44
3740.0,217344.64
3740.0,30329.39
3740.0,135683.15
3740.0,41809.86
3740.0,149221.42
3740.0,92843.1
3740.0,27443.98
3740.0,68341.86
3740.0,217977.65
3740.0,140908.73
3740.0,114739.95
3740.0,94000.01
3740.0,36403.04
1247.63,85865.03
1247.63,163591.97
1247.63,382780.97
1247.63,240420.24
1247.63,113590.42
1247.63,133535.88
1247.63,48263.19
1247.63,178082.98
1247.63,239591.78
1247.63,33942.0
1247.63,137456.14
1247.63,287468.22
1247.63,177329.53
6139.78,273950.78
6139.78,243690.67
6139.78,258535.53
6139.78,159694.05
6139.78,164530.72
6139.78,362881.42
6139.78,39083.19
6139.78,21647.35
6139.78,183333.61
6139.78,139978.66
6139.78,91096.2
2313.6,67889.26
2313.6,90896.14
2313.6,116693.59
2313.6,226761.19
2313.6,100318.48
2313.6,118750.93
2313.6,179801.09
2313.6,239532.76
2313.6,142411.0
2313.6,256392.44
2313.6,130811.7
2313.6,222361.76
4845.4,243940.32
4845.4,295248.4
4845.4,267310.64
4845.4,6333.01
4845.4,297251.51
4845.4,143695.24
4845.4,289255.21
4845.4,48848.22
4845.4,64437.03
4845.4,204364.48
4845.4,184383.78
4845.4,134241.42
1456.46,52535.43
1456.46,117903.13
1456.46,231147.44
1456.46,188109.98
1456.46,280684.99
1456.46,103738.15
1456.46,209782.18
1456.46,218241.0
1456.46,107298.76
1456.46,28866.96
1456.46,65768.59
1456.46,42143.26
1456.46,115321.5
1456.46,46266.74
1456.46,132065.59
1456.46,43504.18
1456.46,204626.31
7403.87,67691.91
7403.87,267846.62
7403.87,217888.56
7403.87,22969.09
7403.87,231502.68
7403.87,62683.3
7403.87,202697.4
7403.87,97294.11
7403.87,138687.61
5404.4,135576.53
5404.4,166265.34
5404.4,157195.52
5404.4,93630.37
5404.4,132272.91
5404.4,36660.85
5404.4,218947.41
5404.4,238317.26
5404.4,261265.2
5404.4,313249.72
-852.73,138317.86
-852.73,162974.62
-852.73,272507.77
-852.73,176883.97
-852.73,66844.75
-852.73,181664.34
-852.73,168250.63
-852.73,74230.09
-852.73,309636.67
-852.73,216400.72
-852.73,163071.02
-852.73,249902.63
1603.72,21387.23
1603.72,18542.26
1603.72,152792.54
1603.72,194482.66
1603.72,188854.06
1603.72,115366.54
1603.72,34926.87
1603.72,27098.47
1603.72,285496.7
1603.72,271030.53
1603.72,235986.67
1603.72,160115.6
1603.72,126370.82
1603.72,274128.41
1603.72,127642.5
1603.72,314481.22
1603.72,301436.97
1603.72,213663.86
2044.97,122683.3
2044.97,169032.38
2044.97,207564.51
2044.97,307448.51
2044.97,196819.81
2044.97,30972.4
2044.97,295368.51
2044.97,179037.22
2044.97,272283.22
2044.97,65602.03
2044.97,4719.26
2044.97,395137.16
2044.97,159164.43
2044.97,203642.61
2044.97,146357.74
2044.97,158828.43
2044.97,113675.97
9016.55,55135.4
9016.55,83421.07
9016.55,119104.28
9016.55,196654.38
9016.55,51677.93
9016.55,81940.06
9016.55,60481.17
9016.55,324865.76
9016.55,292105.77
9016.55,30620.38
9016.55,11834.27
9016.55,126492.61
4051.05,115055.23
4051.05,93533.48
4051.05,264904.41
4051.05,39871.79
4051.05,144387.84
