Gender,AreaCode,City,State,Zip,MaritalStatus,HasChild,Salary,Rate,SingleExemp,MarriedExemp,ChildExemp
M,ac970,FAIRPLAY,CO,zip80440,M,N,90000,4.63,0,0,0
M,ac401,CHARLESTOWN,RI,zip2813,M,Y,40000,0.0,0,0,0
F,ac623,EL_MIRAGE,AZ,zip85335,S,N,65000,3.7224998,2100,0,0
M,ac505,RIO_RANCHO,NM,zip87174,M,N,35000,5.3,0,6600,0
F,ac605,MELLETTE,SD,zip57461,M,Y,70000,0.0,0,0,0
F,ac207,PORTLAND,ME,zip4104,S,Y,25000,8.5,2850,0,2850
M,ac808,HONOLULU,HI,zip96815,S,Y,75000,8.25,1040,0,1040
F,ac505,VALLECITOS,NM,zip87581,M,N,95000,5.3,0,6600,0
M,ac302,WILMINGTON,DE,zip19809,S,N,65000,5.95,110,0,0
F,ac860,HARWINTON,CT,zip6791,M,Y,80000,5.0,0,24500,0
M,ac208,SWEET,ID,zip83670,S,Y,45000,7.8,3300,0,3300
M,ac623,TUCSON,AZ,zip85712,M,N,95000,4.1875,0,4200,0
F,ac316,WILMORE,KS,zip67155,S,N,90000,6.45,2250,0,0
F,ac302,WILMINGTON,DE,zip19803,S,Y,80000,5.95,110,0,110
F,ac860,EAST_BERLIN,CT,zip6023,S,N,55000,5.0,12750,0,0
M,ac732,RANDOLPH,NJ,zip7869,M,Y,5000,1.4,0,2000,1500
M,ac870,DIAMOND_CITY,AR,zip72630,S,N,80000,7.0,20,0,0
M,ac952,MEADOWLANDS,MN,zip55765,M,Y,65000,7.724066,0,6600,3300
M,ac571,JAMAICA,VA,zip23079,S,Y,15000,5.214286,900,0,900
M,ac303,OHIO_CITY,CO,zip81237,M,Y,90000,4.63,0,0,0
F,ac702,LAS_VEGAS,NV,zip89193,M,N,40000,0.0,0,0,0
F,ac802,BRANDON,VT,zip5733,S,Y,35000,3.7014668,3300,0,3300
F,ac720,SEDGWICK,CO,zip80749,M,Y,95000,4.63,0,0,0
F,ac505,HOBBS,NM,zip88241,M,Y,80000,5.3,0,6600,3300
M,ac351,SOUTH_YARMOUTH,MA,zip2664,M,N,20000,5.3,0,7150,0
M,ac860,WALLINGFORD,CT,zip6493,S,N,100000,5.0,12750,0,0
M,ac360,LA_CONNER,WA,zip98257,M,N,10000,0.0,0,0,0
M,ac561,PENSACOLA,FL,zip32524,M,N,25000,0.0,0,0,0
M,ac505,SAN_ACACIA,NM,zip87831,S,Y,50000,5.3,3300,0,3300
M,ac207,BURNHAM,ME,zip4922,M,Y,90000,8.5,0,5700,2850
M,ac605,ORTLEY,SD,zip57256,S,N,75000,0.0,0,0,0
M,ac609,PEQUANNOCK,NJ,zip7440,S,Y,95000,2.5828125,1000,0,1500
F,ac203,WEST_HARTFORD,CT,zip6107,M,N,5000,3.0,0,24500,0
M,ac732,PINE_BEACH,NJ,zip8741,M,N,45000,1.7942707999999998,0,2000,0
F,ac603,DEERFIELD,NH,zip3037,M,Y,60000,0.0,0,0,0
M,ac351,EAST_FREETOWN,MA,zip2717,S,N,45000,5.3,3575,0,0
M,ac787,PONCE,PR,zip730,M,Y,35000,0.0,0,0,0
M,ac980,RIEGELWOOD,NC,zip28456,S,Y,65000,7.0961537,3300,0,3300
F,ac302,MONTCHANIN,DE,zip19710,M,N,15000,2.8818183,0,220,0
F,ac479,PARKIN,AR,zip72373,S,N,35000,7.0,20,0,0
M,ac419,OKEANA,OH,zip45053,S,N,95000,3.6995387,1300,0,0
M,ac803,ANDERSON,SC,zip29625,M,N,100000,7.0,0,6600,0
M,ac309,EQUALITY,IL,zip62934,S,N,45000,3.0,2000,0,0
F,ac434,SELMA,VA,zip24474,S,Y,55000,5.75,900,0,900
F,ac907,KOTLIK,AK,zip99620,M,Y,90000,0.0,0,0,0
F,ac920,BLACK_EARTH,WI,zip53515,S,Y,100000,6.183918,700,0,400
F,ac206,MARLIN,WA,zip98832,S,N,20000,0.0,0,0,0
F,ac617,WEST_TISBURY,MA,zip2575,M,N,55000,5.3,0,7150,0
M,ac939,RINCON,PR,zip677,M,N,25000,0.0,0,0,0
F,ac402,LINCOLN,NE,zip68583,S,N,95000,6.84,103,0,0
F,ac276,LYNCHBURG,VA,zip24503,M,N,90000,5.75,0,1800,0
F,ac603,MILAN,NH,zip3588,S,N,90000,0.0,0,0,0
F,ac856,STRATFORD,NJ,zip8084,M,N,50000,1.873125,0,2000,0
M,ac610,ABINGTON,PA,zip19001,S,N,10000,3.07,0,0,0
F,ac570,PITTSBURGH,PA,zip15276,M,N,95000,3.07,0,0,0
F,ac939,GUAYNABO,PR,zip968,S,Y,55000,0.0,0,0,0
M,ac205,VERNON,AL,zip35592,M,N,70000,5.0,0,3000,0
M,ac541,SALEM,OR,zip97309,S,N,85000,9.0,159,0,0
F,ac540,LAUREL_FORK,VA,zip24352,S,Y,20000,5.75,900,0,900
F,ac907,BUCKLAND,AK,zip99727,M,N,60000,0.0,0,0,0
F,ac401,MAPLEVILLE,RI,zip2839,M,N,25000,0.0,0,0,0
M,ac215,BRANCHDALE,PA,zip17923,S,N,10000,3.07,0,0,0
M,ac208,POTLATCH,ID,zip83855,M,N,15000,5.529042,0,6600,0
M,ac252,WAGRAM,NC,zip28396,S,Y,45000,6.6765732999999985,3300,0,3300
F,ac440,SPRING_VALLEY,OH,zip45370,M,Y,85000,3.3675900000000003,0,2600,1300
F,ac401,FOSTER,RI,zip2825,M,N,55000,0.0,0,0,0
F,ac812,CRAWFORDSVILLE,IN,zip47933,S,Y,65000,3.4,1000,0,1000
F,ac207,WEST_MINOT,ME,zip4288,S,N,65000,8.5,2850,0,0
M,ac828,BESSEMER_CITY,NC,zip28016,M,N,15000,6.0472025999999985,0,6600,0
F,ac270,HOLMES_MILL,KY,zip40843,S,Y,95000,6.0,20,0,20
M,ac256,BIRMINGHAM,AL,zip35234,M,Y,55000,5.0,0,3000,300
F,ac808,KURTISTOWN,HI,zip96760,S,Y,25000,5.546053,1040,0,1040
F,ac305,PALM_BEACH_GARDENS,FL,zip33418,S,Y,65000,0.0,0,0,0
M,ac512,EL_PASO,TX,zip88588,M,Y,25000,0.0,0,0,0
M,ac301,SMITHSBURG,MD,zip21783,S,Y,100000,4.75,2400,0,2400
F,ac603,NASHUA,NH,zip3061,M,Y,25000,0.0,0,0,0
M,ac802,SALISBURY,VT,zip5769,S,Y,45000,3.9004214,3300,0,3300
M,ac478,ATLANTA,GA,zip30321,M,Y,55000,6.0,0,5400,3000
F,ac402,PHILLIPS,NE,zip68865,M,N,5000,3.0217428,0,206,0
F,ac574,PONETO,IN,zip46781,S,N,5000,3.4,1000,0,0
F,ac808,KAAAWA,HI,zip96730,M,N,95000,8.25,0,2080,0
F,ac678,REIDSVILLE,GA,zip30499,S,Y,30000,6.0,2700,0,3000
M,ac417,PIEDMONT,MO,zip63957,S,N,35000,6.0,2100,0,0
F,ac479,HACKETT,AR,zip72937,S,Y,35000,7.0,20,0,20
F,ac505,BROADVIEW,NM,zip88112,S,N,95000,5.3,3300,0,0
F,ac765,BLOOMINGTON,IN,zip47407,M,N,40000,3.4,0,2000,0
F,ac202,WASHINGTON,DC,zip20505,M,Y,90000,9.0,0,2740,1370
M,ac240,ROCKVILLE,MD,zip20857,S,N,30000,4.75,2400,0,0
M,ac203,PRESTON,CT,zip6365,M,N,100000,5.0,0,24500,0
M,ac315,CLEVERDALE,NY,zip12820,M,N,40000,4.1853657,0,0,0
M,ac931,CHATTANOOGA,TN,zip37406,M,Y,30000,0.0,0,0,0
F,ac580,TULSA,OK,zip74133,M,N,15000,6.25,0,2000,0
F,ac618,CHICAGO,IL,zip60651,S,Y,35000,3.0,2000,0,2000
F,ac541,PORTLAND,OR,zip97216,S,Y,70000,9.0,159,0,159
M,ac860,PORTLAND,CT,zip6480,M,Y,80000,5.0,0,24500,0
M,ac701,GACKLE,ND,zip58442,M,Y,20000,2.1,0,6600,3300
M,ac939,MARICAO,PR,zip606,S,N,60000,0.0,0,0,0
M,ac501,ARKANSAS_CITY,AR,zip71630,M,N,95000,7.0,0,40,0
F,ac617,SOUTH_LEE,MA,zip1260,M,N,85000,5.3,0,7150,0
M,ac505,SAN_FIDEL,NM,zip87049,M,N,85000,5.3,0,6600,0
M,ac304,HUNTINGTON,WV,zip25706,S,Y,35000,4.75,2000,0,2000
M,ac702,YERINGTON,NV,zip89447,S,Y,30000,0.0,0,0,0
M,ac225,BATON_ROUGE,LA,zip70879,M,N,85000,6.0,0,9000,0
M,ac907,HEALY,AK,zip99743,M,Y,30000,0.0,0,0,0
F,ac207,WATERVILLE,ME,zip4903,S,N,10000,4.5857663,2850,0,0
F,ac804,BEDFORD,VA,zip24523,M,N,5000,2.5357144,0,1800,0
F,ac541,MOSIER,OR,zip97040,S,Y,80000,9.0,159,0,159
F,ac314,KANSAS_CITY,MO,zip64112,M,N,50000,6.0,0,4200,0
F,ac406,RYEGATE,MT,zip59074,M,N,35000,6.9,0,3800,0
F,ac207,NORRIDGEWOCK,ME,zip4957,S,N,100000,8.5,2850,0,0
M,ac216,CHERRY_FORK,OH,zip45618,M,N,90000,3.533564,0,2600,0
M,ac702,BEATTY,NV,zip89003,S,N,85000,0.0,0,0,0
M,ac262,HARSHAW,WI,zip54529,M,N,50000,5.3151608,0,1400,0
F,ac703,CHESAPEAKE,VA,zip23320,M,Y,60000,5.75,0,1800,900
M,ac920,GREEN_BAY,WI,zip54306,M,N,100000,6.183918,0,1400,0
F,ac941,MIAMI,FL,zip33151,S,N,90000,0.0,0,0,0
M,ac412,ROCKTON,PA,zip15856,M,N,65000,3.07,0,0,0
F,ac701,MENOKEN,ND,zip58558,M,N,20000,2.1,0,6600,0
M,ac701,TOWNER,ND,zip58788,S,N,45000,2.2773614,3300,0,0
F,ac501,AUSTIN,AR,zip72007,M,Y,75000,7.0,0,40,20
F,ac505,CABALLO,NM,zip87931,M,Y,80000,5.3,0,6600,3300
F,ac208,ARIMO,ID,zip83214,S,N,10000,4.109693,3300,0,0
F,ac843,NORTH,SC,zip29112,S,N,70000,7.0,3300,0,0
M,ac781,EVERETT,MA,zip2149,S,Y,15000,5.3,3575,0,1000
F,ac781,EAST_TEMPLETON,MA,zip1438,M,N,40000,5.3,0,7150,0
M,ac567,CHESTERHILL,OH,zip43728,S,N,15000,1.0439488,1300,0,0
F,ac641,MOUNT_VERNON,IA,zip52314,M,N,55000,8.65488,0,80,0
M,ac551,NEW_BRUNSWICK,NJ,zip8933,M,Y,60000,2.0308332,0,2000,1500
F,ac718,SOUTH_NEW_BERLIN,NY,zip13843,M,Y,55000,4.272256,0,0,1000
F,ac202,WASHINGTON,DC,zip20524,S,N,70000,9.0,1370,0,0
M,ac757,GOODVIEW,VA,zip24095,M,Y,100000,5.75,0,1800,900
F,ac605,CONDE,SD,zip57434,M,N,65000,0.0,0,0,0
M,ac307,DUBOIS,WY,zip82513,S,N,50000,0.0,0,0,0
M,ac719,WINTER_PARK,CO,zip80482,S,Y,50000,4.63,0,0,0
F,ac402,AXTELL,NE,zip68924,M,N,25000,6.5736103,0,206,0
M,ac939,GUAYNABO,PR,zip969,M,Y,95000,0.0,0,0,0
M,ac757,MC_DOWELL,VA,zip24458,S,N,95000,5.75,900,0,0
F,ac985,LAFITTE,LA,zip70067,S,Y,85000,6.0,4500,0,1000
F,ac732,NEW_BRUNSWICK,NJ,zip8988,S,Y,80000,2.34625,1000,0,1500
F,ac701,MAIDA,ND,zip58255,M,Y,40000,2.2194002,0,6600,3300
F,ac939,MAUNABO,PR,zip707,S,Y,30000,0.0,0,0,0
F,ac425,VANCOUVER,WA,zip98683,M,Y,40000,0.0,0,0,0
F,ac319,MARCUS,IA,zip51035,M,Y,70000,8.98,0,80,40
M,ac619,PORT_HUENEME,CA,zip93044,M,N,50000,9.3,0,174,0
F,ac702,LAS_VEGAS,NV,zip89150,S,Y,15000,0.0,0,0,0
F,ac270,OLATON,KY,zip42361,M,Y,100000,6.0,0,40,20
M,ac817,MCLEAN,TX,zip79057,S,Y,25000,0.0,0,0,0
F,ac270,PHILPOT,KY,zip42366,M,N,60000,5.166667,0,40,0
F,ac406,MISSOULA,MT,zip59808,S,Y,20000,6.9,1900,0,1900
M,ac701,CANDO,ND,zip58324,M,Y,5000,2.1,0,6600,3300
F,ac907,HOPE,AK,zip99605,M,N,25000,0.0,0,0,0
M,ac405,OKLAHOMA_CITY,OK,zip73132,M,Y,90000,6.25,0,2000,1000
F,ac479,NEW_BLAINE,AR,zip72851,S,Y,95000,7.0,20,0,20
M,ac702,RENO,NV,zip89507,S,N,10000,0.0,0,0,0
M,ac814,MILFORD,PA,zip18337,M,N,40000,3.07,0,0,0
M,ac208,IDAHO_FALLS,ID,zip83402,S,Y,100000,7.8,3300,0,3300
M,ac314,GRAY_SUMMIT,MO,zip63039,S,Y,80000,6.0,2100,0,1200
F,ac435,GARLAND,UT,zip84312,M,Y,10000,7.0,0,4950,2475
F,ac304,SPELTER,WV,zip26438,S,Y,30000,4.4,2000,0,2000
F,ac907,GLENNALLEN,AK,zip99588,S,N,100000,0.0,0,0,0
F,ac701,ALEXANDER,ND,zip58831,S,N,50000,2.3353226,3300,0,0
M,ac802,NEWPORT,VT,zip5855,S,N,45000,3.9004214,3300,0,0
M,ac803,COLUMBIA,SC,zip29208,S,N,70000,7.0,3300,0,0
F,ac763,MONTICELLO,MN,zip55362,M,Y,35000,6.1232123,0,6600,3300
M,ac505,ILFELD,NM,zip87538,M,N,85000,5.3,0,6600,0
M,ac615,CHATTANOOGA,TN,zip37411,S,Y,75000,0.0,0,0,0
F,ac573,BISMARCK,MO,zip63624,M,Y,45000,6.0,0,4200,1200
M,ac808,KANEOHE,HI,zip96744,M,N,10000,2.8421054,0,2080,0
M,ac207,BIDDEFORD,ME,zip4005,M,N,85000,8.5,0,5700,0
M,ac219,BLOOMINGTON,IN,zip47408,S,N,50000,3.4,1000,0,0
M,ac585,SWAIN,NY,zip14884,S,Y,85000,4.4460362999999985,0,0,1000
M,ac207,SHAPLEIGH,ME,zip4076,S,Y,85000,8.5,2850,0,2850
F,ac603,BRADFORD,NH,zip3221,M,Y,25000,0.0,0,0,0
M,ac860,NORWALK,CT,zip6856,S,Y,55000,5.0,12750,0,0
M,ac802,RICHFORD,VT,zip5476,M,N,85000,4.69624,0,6600,0
M,ac860,EAST_HARTFORD,CT,zip6118,S,N,5000,3.0,12750,0,0
F,ac802,WHITE_RIVER_JUNCTION,VT,zip5001,S,Y,45000,3.9004214,3300,0,3300
F,ac787,MOCA,PR,zip676,M,Y,30000,0.0,0,0,0
F,ac769,GUNNISON,MS,zip38746,M,N,40000,5.0,0,12000,0
F,ac260,HATFIELD,IN,zip47617,S,Y,80000,3.4,1000,0,1000
F,ac443,FORT_WASHINGTON,MD,zip20749,M,Y,20000,4.75,0,4800,2400
F,ac505,PEP,NM,zip88126,S,Y,55000,5.3,3300,0,3300
M,ac509,MENLO,WA,zip98561,M,Y,100000,0.0,0,0,0
F,ac864,FLORENCE,SC,zip29501,S,Y,85000,7.0,3300,0,3300
F,ac304,CHARLESTON,WV,zip25325,S,Y,25000,4.05,2000,0,2000
M,ac914,PATTERSONVILLE,NY,zip12137,M,N,90000,4.475,0,0,0
M,ac765,EVANSVILLE,IN,zip47740,M,N,10000,3.4,0,2000,0
M,ac505,NEWKIRK,NM,zip88431,M,Y,15000,4.957143,0,6600,3300
M,ac812,WOLCOTTVILLE,IN,zip46795,S,N,5000,3.4,1000,0,0
F,ac202,WASHINGTON,DC,zip20520,S,Y,35000,9.0,1370,0,1370
M,ac302,FELTON,DE,zip19943,M,N,25000,3.5636363,0,220,0
M,ac479,WINCHESTER,AR,zip71677,S,N,85000,7.0,20,0,0
F,ac808,WAHIAWA,HI,zip96786,S,N,75000,8.25,1040,0,0
M,ac580,ROFF,OK,zip74865,S,N,65000,6.25,1000,0,0
F,ac843,CHARLESTON,SC,zip29416,M,N,30000,7.0,0,6600,0
M,ac605,TOLSTOY,SD,zip57475,M,N,25000,0.0,0,0,0
M,ac505,ISLETA,NM,zip87022,S,Y,25000,5.3,3300,0,3300
F,ac614,TIPPECANOE,OH,zip44699,M,N,55000,2.3717437,0,2600,0
M,ac952,CONGER,MN,zip56020,S,N,55000,7.190448299999999,3300,0,0
F,ac405,CACHE,OK,zip73527,M,N,5000,3.0555556,0,2000,0
M,ac802,PITTSFIELD,VT,zip5762,M,N,35000,3.7014668,0,6600,0
F,ac860,MANCHESTER,CT,zip6041,S,N,50000,5.0,12750,0,0
M,ac616,STEPHENSON,MI,zip49887,S,N,55000,3.9,3100,0,0
M,ac920,GREEN_BAY,WI,zip54305,M,N,50000,5.3151608,0,1400,0
M,ac907,EGEGIK,AK,zip99579,S,Y,90000,0.0,0,0,0
F,ac903,SAN_ANTONIO,TX,zip78201,M,Y,75000,0.0,0,0,0
M,ac954,LAKELAND,FL,zip33815,S,N,5000,0.0,0,0,0
M,ac901,MIDWAY,TN,zip37809,M,Y,85000,0.0,0,0,0
M,ac580,STIGLER,OK,zip74462,M,Y,70000,6.25,0,2000,1000
M,ac479,SEDGWICK,AR,zip72465,M,Y,20000,4.9682083,0,40,20
F,ac734,KEARSARGE,MI,zip49942,M,Y,25000,3.9,0,6200,3100
M,ac843,PICKENS,SC,zip29671,M,N,15000,7.0,0,6600,0
F,ac603,KEENE,NH,zip3431,S,N,60000,0.0,0,0,0
M,ac843,PEAK,SC,zip29122,S,N,80000,7.0,3300,0,0
M,ac618,STRASBURG,IL,zip62465,M,N,15000,3.0,0,4000,0
F,ac931,MC_EWEN,TN,zip37101,M,N,80000,0.0,0,0,0
M,ac502,MASON,KY,zip41054,M,Y,30000,3.5,0,40,20
M,ac507,MINNESOTA_CITY,MN,zip55959,S,Y,70000,7.85,3300,0,3300
F,ac276,FORT_VALLEY,VA,zip22652,M,N,15000,5.214286,0,1800,0
F,ac559,POTTER_VALLEY,CA,zip95469,S,Y,65000,9.3,87,0,272
F,ac402,EDISON,NE,zip68936,S,Y,35000,6.84,103,0,103
F,ac847,SPRINGFIELD,IL,zip62708,S,N,85000,3.0,2000,0,0
M,ac606,LOUISVILLE,KY,zip40290,S,Y,60000,5.166667,20,0,20
M,ac302,KIRKWOOD,DE,zip19708,M,Y,35000,4.2454550000000015,0,220,110
F,ac203,PAWCATUCK,CT,zip6379,M,Y,35000,5.0,0,24500,0
F,ac312,ROCK_ISLAND,IL,zip61204,M,Y,15000,3.0,0,4000,2000
M,ac970,PARLIN,CO,zip81239,S,N,65000,4.63,0,0,0
F,ac931,MADISON,TN,zip37116,S,N,85000,0.0,0,0,0
M,ac347,KENOZA_LAKE,NY,zip12750,S,N,90000,4.475,0,0,0
M,ac605,WORTHING,SD,zip57077,S,N,75000,0.0,0,0,0
F,ac913,WICHITA,KS,zip67226,M,Y,30000,6.45,0,4500,2250
M,ac970,BENNETT,CO,zip80102,S,N,35000,4.63,0,0,0
M,ac302,WILMINGTON,DE,zip19808,M,N,40000,4.586364,0,220,0
M,ac410,BALTIMORE,MD,zip21278,M,N,15000,4.75,0,4800,0
M,ac517,TROY,MI,zip48085,S,Y,5000,3.9,3100,0,3100
F,ac203,GOSHEN,CT,zip6756,M,Y,75000,5.0,0,24500,0
F,ac417,WESTPHALIA,MO,zip65085,S,N,15000,6.0,2100,0,0
F,ac337,WINNSBORO,LA,zip71295,M,N,100000,6.0,0,9000,0
M,ac623,CHAMBERS,AZ,zip86502,S,Y,60000,3.645,2100,0,2300
F,ac970,COLORADO_CITY,CO,zip81019,M,N,45000,4.63,0,0,0
F,ac954,WESLEY_CHAPEL,FL,zip33545,S,Y,95000,0.0,0,0,0
M,ac208,POCATELLO,ID,zip83202,M,N,30000,7.8,0,6600,0
F,ac769,RIDGELAND,MS,zip39158,M,N,25000,5.0,0,12000,0
F,ac857,COLRAIN,MA,zip1340,S,Y,5000,5.3,3575,0,1000
M,ac320,CARLOS,MN,zip56319,M,Y,35000,6.1232123,0,6600,3300
F,ac206,HARRINGTON,WA,zip99134,M,N,55000,0.0,0,0,0
F,ac507,MINNEAPOLIS,MN,zip55444,M,N,60000,7.4572573,0,6600,0
M,ac307,CROWHEART,WY,zip82512,M,N,20000,0.0,0,0,0
M,ac808,MOUNTAIN_VIEW,HI,zip96771,M,Y,45000,8.25,0,2080,1040
F,ac308,DE_WITT,NE,zip68341,S,Y,40000,6.84,103,0,103
M,ac320,ROLLINGSTONE,MN,zip55969,M,Y,35000,6.1232123,0,6600,3300
M,ac918,BLANCHARD,OK,zip73010,S,N,10000,6.25,1000,0,0
M,ac859,BOWLING_GREEN,KY,zip42104,S,N,90000,6.0,20,0,0
F,ac251,GRAHAM,AL,zip36263,M,N,55000,5.0,0,3000,0
M,ac971,GILCHRIST,OR,zip97737,M,N,70000,9.0,0,318,0
M,ac262,MILTON,WI,zip53563,S,Y,20000,4.7939067,700,0,400
M,ac352,YULEE,FL,zip32041,M,N,80000,0.0,0,0,0
M,ac601,JACKSON,MS,zip39210,M,N,10000,5.0,0,12000,0
F,ac772,WEST_PALM_BEACH,FL,zip33401,S,Y,65000,0.0,0,0,0
M,ac202,WASHINGTON,DC,zip20521,S,Y,30000,9.0,1370,0,1370
F,ac662,STAR,MS,zip39167,M,Y,30000,5.0,0,12000,1500
M,ac601,PHEBA,MS,zip39755,S,Y,65000,5.0,6000,0,1500
F,ac614,NEVILLE,OH,zip45156,S,N,40000,1.8738205,1300,0,0
M,ac610,LANDISVILLE,PA,zip17538,S,Y,5000,3.07,0,0,0
F,ac580,BILLINGS,OK,zip74630,S,Y,80000,6.25,1000,0,1000
M,ac763,SAINT_CLOUD,MN,zip56372,S,N,35000,6.1232123,3300,0,0
M,ac919,STONY_POINT,NC,zip28678,M,N,70000,7.201049,0,6600,0
F,ac636,SAINT_LOUIS,MO,zip63155,M,N,55000,6.0,0,4200,0
M,ac660,LOHMAN,MO,zip65053,M,Y,70000,6.0,0,4200,1200
F,ac928,TUCSON,AZ,zip85740,S,Y,90000,4.11,2100,0,2300
F,ac907,EGEGIK,AK,zip99579,S,Y,75000,0.0,0,0,0
F,ac989,MIO,MI,zip48647,S,N,10000,3.9,3100,0,0
M,ac409,EARTH,TX,zip79031,M,N,25000,0.0,0,0,0
F,ac937,PAINESVILLE,OH,zip44077,S,Y,65000,2.7036924,1300,0,1300
F,ac757,BEALETON,VA,zip22712,M,N,35000,5.75,0,1800,0
F,ac269,CHANNING,MI,zip49815,M,N,75000,3.9,0,6200,0
M,ac641,CARSON,IA,zip51525,M,Y,25000,4.0235424,0,80,40
M,ac939,BARRANQUITAS,PR,zip794,M,Y,60000,0.0,0,0,0
M,ac270,BELLEVUE,KY,zip41073,M,N,10000,2.3888888,0,40,0
F,ac848,MAGNOLIA,NJ,zip8049,S,N,15000,1.4,1000,0,0
M,ac907,GIRDWOOD,AK,zip99587,S,Y,5000,0.0,0,0,0
F,ac773,HARWOOD_HEIGHTS,IL,zip60706,M,N,75000,3.0,0,4000,0
M,ac914,ROCHESTER,NY,zip14643,S,N,20000,4.0695124,0,0,0
M,ac256,MOODY,AL,zip35004,S,N,20000,5.0,1500,0,0
F,ac502,TOLU,KY,zip42084,S,N,50000,4.611111,20,0,0
F,ac308,ALBION,NE,zip68620,M,Y,15000,4.7976766,0,206,103
M,ac317,ANDERSON,IN,zip46018,S,Y,80000,3.4,1000,0,1000
M,ac307,WAPITI,WY,zip82450,M,N,50000,0.0,0,0,0
F,ac580,HARTSHORNE,OK,zip74547,M,Y,75000,6.25,0,2000,1000
F,ac406,EAST_GLACIER_PARK,MT,zip59434,S,Y,45000,6.9,1900,0,1900
M,ac303,CROOK,CO,zip80726,S,N,25000,4.63,0,0,0
M,ac574,ORA,IN,zip46968,S,Y,95000,3.4,1000,0,1000
F,ac425,UNIONTOWN,WA,zip99179,M,N,80000,0.0,0,0,0
M,ac304,GENOA,WV,zip25517,M,Y,95000,6.5,0,4000,2000
F,ac520,TEMPE,AZ,zip85289,S,N,15000,2.9475,2100,0,0
F,ac262,BLUE_MOUNDS,WI,zip53517,M,Y,90000,6.010166000000001,0,1400,400
F,ac256,DEMOPOLIS,AL,zip36732,M,N,95000,5.0,0,3000,0
F,ac919,CONOVER,NC,zip28613,S,N,95000,7.7255244,3300,0,0
M,ac202,WASHINGTON,DC,zip20407,M,Y,30000,9.0,0,2740,1370
M,ac412,LIMESTONE,PA,zip16234,M,N,75000,3.07,0,0,0
M,ac973,PORT_MONMOUTH,NJ,zip7758,M,N,60000,2.0308332,0,2000,0
M,ac606,CHAVIES,KY,zip41727,M,Y,65000,5.4444447,0,40,20
F,ac603,ENFIELD_CENTER,NH,zip3749,M,Y,15000,0.0,0,0,0
M,ac401,PROVIDENCE,RI,zip2905,M,N,25000,0.0,0,0,0
M,ac907,CHIGNIK_LAGOON,AK,zip99565,S,Y,35000,0.0,0,0,0
M,ac910,TOWNSVILLE,NC,zip27584,S,Y,55000,6.8863635,3300,0,3300
F,ac704,LAUREL_SPRINGS,NC,zip28644,S,N,40000,6.571678,3300,0,0
M,ac509,WOODINVILLE,WA,zip98077,S,Y,45000,0.0,0,0,0
F,ac267,PITTSBURGH,PA,zip15279,M,Y,40000,3.07,0,0,0
F,ac856,JERSEY_CITY,NJ,zip7395,M,N,35000,1.6365625,0,2000,0
F,ac808,KAHULUI,HI,zip96732,S,N,45000,8.25,1040,0,0
F,ac228,VAN_VLEET,MS,zip38877,M,N,20000,5.0,0,12000,0
F,ac307,ALBIN,WY,zip82050,S,Y,60000,0.0,0,0,0
F,ac814,POTTS_GROVE,PA,zip17865,M,N,15000,3.07,0,0,0
M,ac802,THETFORD_CENTER,VT,zip5075,S,N,55000,4.099376,3300,0,0
M,ac801,SANDY,UT,zip84090,S,N,35000,7.0,2475,0,0
M,ac304,KENNA,WV,zip25248,S,Y,100000,6.5,2000,0,2000
F,ac701,GRAND_FORKS,ND,zip58201,S,N,90000,2.7990127,3300,0,0
F,ac860,GREENWICH,CT,zip6832,S,Y,20000,5.0,12750,0,0
M,ac304,SMITHERS,WV,zip25186,S,N,25000,4.05,2000,0,0
F,ac304,SHANKS,WV,zip26761,S,N,75000,6.5,2000,0,0
F,ac501,SHERIDAN,AR,zip72150,S,Y,65000,7.0,20,0,20
M,ac240,KENSINGTON,MD,zip20891,M,N,70000,4.75,0,4800,0
M,ac937,WARREN,OH,zip44481,M,Y,60000,2.537718,0,2600,1300
M,ac814,ERIE,PA,zip16511,M,Y,60000,3.07,0,0,0
F,ac505,QUAY,NM,zip88433,S,N,85000,5.3,3300,0,0
F,ac757,HERNDON,VA,zip20171,M,Y,85000,5.75,0,1800,900
F,ac856,SEASIDE_PARK,NJ,zip8752,M,N,45000,1.7942707999999998,0,2000,0
F,ac401,JOHNSTON,RI,zip2919,M,Y,15000,0.0,0,0,0
M,ac217,LOWPOINT,IL,zip61545,M,N,15000,3.0,0,4000,0
F,ac781,GROTON,MA,zip1470,S,N,70000,5.3,3575,0,0
M,ac605,WITTEN,SD,zip57584,M,Y,95000,0.0,0,0,0
M,ac208,PARIS,ID,zip83261,M,N,5000,2.6903439,0,6600,0
M,ac208,COEUR_D_ALENE,ID,zip83816,M,N,90000,7.8,0,6600,0
F,ac502,CUSTER,KY,zip40115,M,N,15000,2.6666667,0,40,0
M,ac947,GRAND_MARAIS,MI,zip49839,S,Y,100000,3.9,3100,0,3100
F,ac541,SCOTTS_MILLS,OR,zip97375,S,N,20000,9.0,159,0,0
F,ac605,ABERDEEN,SD,zip57402,S,N,55000,0.0,0,0,0
M,ac580,CHANDLER,OK,zip74834,M,Y,65000,6.25,0,2000,1000
F,ac805,FRESNO,CA,zip93710,M,Y,25000,5.410157,0,174,272
M,ac228,GULFPORT,MS,zip39503,S,N,75000,5.0,6000,0,0
